Time;Frequency;Current A;Current B;Current C;Voltage AB;Voltage BC;Voltage CA;Activepower;Apparent power (VA);Active energy delivered Wh;Humidity;Temperature
2021-08-03T07:45:00Z;599848;3114024353;4165457153;3521358871;2307578278;2297713013;2295380096;132828207;4193945885;3537;68925;23.69
2021-08-03T08:00:00Z;599613;3751360703;5601535797;3563225937;230338089;2291449432;2293085938;1591267586;5048584938;3610;68865;23.65
2021-08-03T08:15:00Z;59967;3733979034;5221706009;3636429214;229421524;2283283997;2283294678;1548023605;5003096581;3904;69045;23.65
2021-08-03T08:30:00Z;599823;3968195343;4002096176;4538764572;2297993164;2288643646;2287174225;1578388882;5324070454;4021;69015;23745
2021-08-03T08:45:00Z;59.96;3150779915;5330267334;5003614807;2283417816;2270320435;2269749756;1671149254;4199111462;4574;68945;23915
2021-08-03T09:00:00Z;599559;4040378189;6554090881;6025610352;2286069489;2274898071;2271434326;2104753876;5387723923;4916;68.94;23975
2021-08-03T09:15:00Z;599755;5066473389;5789324188;7208520508;2275429993;2266003876;2260545502;2289572334;6723423481;5177;68865;24035
2021-08-03T09:30:00Z;599732;5170760345;6377708817;8215348816;2280752716;2271206665;2265101776;2513692665;6877527714;6148;68525;24165
2021-08-03T09:45:00Z;599939;4027064896;5658182526;6318568802;2273820648;2264457397;2260588989;202509346;5342673302;5842;68395;24325
2021-08-03T10:00:00Z;600213;5056197739;5401673126;7401465607;2264916992;2257880554;2252034912;226528244;6681512833;5566;68.05;24655
2021-08-03T10:15:00Z;599704;4084751129;5525589371;629735527;2261896515;2257114868;2250205078;200773201;5390473843;5436;67.83;24745
2021-08-03T10:30:00Z;600219;3997566986;5752716446;6416786957;2262424316;2256168671;224919281;2028441811;5275741577;5183;67.54;24.87
2021-08-03T10:45:00Z;599686;3936907196;5706823349;6500508118;2262095184;2255913544;2251529999;2025744057;5198218822;5099;67.32;25075
2021-08-03T11:00:00Z;599563;4575125122;8544805908;8559238434;2255354919;2244807129;2240624084;2695647621;6019777775;5695;67025;25.33
2021-08-03T11:15:00Z;600023;4375190353;893992157;9472854614;2239369354;2227973328;2219360962;2805401611;5708363533;6811;66.31;25835
2021-08-03T11:30:00Z;600614;4436772156;9064453888;9432583618;2246531982;2234390717;2225489044;283051796;5804864883;6950;65905;26075
2021-08-03T11:45:00Z;600323;4493069077;8019436646;8455532837;2254098206;2241922913;2235578613;2605450439;5902636528;7051;65275;26.16
2021-08-03T12:00:00Z;599877;4409632111;7668983459;8377848816;2243169098;2232922516;2224773254;2533219528;576367712;6273;64.98;26105
2021-08-03T12:15:00Z;600426;6992638397;8258514404;1086169891;2256040344;2246803284;223806778;328265419;9192110062;7637;64.66;26515
2021-08-03T12:30:00Z;600045;5914457703;8329127502;1009947281;2243043823;2233403778;2224736633;3021187973;773100853;7926;64.18;26.95
2021-08-03T12:45:00Z;600292;6139486313;8057777405;9786941528;2251677856;2242256165;2235298309;2989513969;805988884;7577;63.12;27425
2021-08-03T13:00:00Z;599664;465526886;9169842529;8804179382;2246485291;2233712311;2229355774;278724823;6099467754;7224;62805;27.55
2021-08-03T13:15:00Z;599793;5890313721;5647529221;7929174042;223057312;2223055725;2211869659;2414430046;7653557777;5878;62.34;27645
2021-08-03T13:30:00Z;599662;7640975189;8778968048;1086287003;2226596527;2218360748;2208031464;3382324982;9911209106;7082;61325;27.5
2021-08-03T13:45:00Z;599658;9267815399;8685474396;1156544342;2228605347;2218195953;2211721802;3690423584;1204334641;7963;60.94;27.77
2021-08-03T14:00:00Z;599915;8640817261;9036547852;115884079;2225403137;2215383453;2209514618;3659511566;1121442604;8655;6,0335E+14;27.88
2021-08-03T14:15:00Z;599814;1038471603;100274765;1151801453;2223248596;2212873688;2210440826;3979989243;134767437;8375;60285;27755
2021-08-03T14:30:00Z;600303;8655043793;1029550018;1304595337;222401825;2214704285;220797699;397851944;11226017;9388;59.92;27.9
2021-08-03T14:45:00Z;599579;931571579;7013471985;1232636108;2173967896;2168463745;2155507965;3461875916;1179674911;9202;59525;28.38
2021-08-03T15:00:00Z;599828;7427559662;4490470123;1067546387;2187434235;218319519;2168898315;2734650421;9460668564;8955;58.9;28585
2021-08-03T15:15:00Z;599684;7474467468;5311898804;1068279953;2203156281;2196842499;2188503418;286216259;9603980064;7555;58875;28505
2021-08-03T15:30:00Z;600186;7320614624;5093038177;107787323;2233810577;2227762146;2218652954;2869896317;9536037445;7613;59.17;27.97
2021-08-03T15:45:00Z;600057;6852197266;5700753784;1135657806;2252758789;2246214752;2237637787;2975114059;9001970291;7573;59.33;27855
2021-08-03T16:00:00Z;59.97;6911291504;4844587326;1087449341;2256164703;2252078705;2242961426;281472683;9095510483;8156;59.92;27.64
2021-08-03T16:15:00Z;599723;6648649597;5320954895;1035808182;2264474182;2257583466;2250271454;2770845413;8783429146;7288;6,085E+14;27445
2021-08-03T16:30:00Z;600204;6772040558;4855062485;1047095184;2255199127;2249970856;2240416412;2737069893;8905611992;7929;61.26;27.4
2021-08-03T16:45:00Z;599899;4307853699;752549057;1032742691;2258622589;2246265411;2240817566;2760938644;5674690723;6858;61635;27.32
2021-08-03T17:00:00Z;599623;1825671768;4958160782;5679855347;2269983978;2260144806;2255926208;1544882011;2418944597;6037;6,1835E+14;27.3
2021-08-03T17:15:00Z;600583;1494305038;2599355888;2440761757;2278270569;2268542023;226622345;7881372929;198809135;2834;6,2255E+14;27.31
2021-08-03T17:30:00Z;600198;1423047161;1940596581;2805148697;228250412;2275836334;227694046;7376149178;1899904251;1889;6,2195E+14;27.36
2021-08-03T17:45:00Z;59968;142293396;2033625031;2596783829;228371109;2276903992;2276782684;7338422298;1900064111;1968;61925;27.39
2021-08-03T18:00:00Z;600226;1342221737;2716345787;2861188889;2296517334;2288225708;2288108978;8414299011;1801965237;1922;61.89;27465
2021-08-03T18:15:00Z;600146;1410659218;2422551155;2900760841;2296941528;2290466156;2290379944;7911766529;18944695;1842;61855;27385
2021-08-03T18:30:00Z;599782;2564587021;2208464813;2876987839;2291177673;2283900604;2284929962;950117588;3436257839;1954;62135;27.29
2021-08-03T18:45:00Z;59989;1575658321;2357843018;2814060593;229749939;2289950714;2292179565;837106514;2118131876;2068;6,221E+14;27.32
2021-08-03T19:00:00Z;60018;1507341003;2637240219;2402024841;2306612091;2297960205;2299386597;8151134491;2033021688;2139;6,31E+14;27265
2021-08-03T19:15:00Z;600059;1190322685;2335093689;2340397644;2307215118;2297630615;2299446411;731164217;160575068;1924;6,385E+14;26995
2021-08-03T19:30:00Z;600229;1290664196;2197060776;2309751701;2310278473;230033844;2300735321;7307332039;1742631435;1867;65.26;26.56
2021-08-03T19:45:00Z;600586;1214495087;2241358948;244945488;2309656982;2298324127;2298292999;7373319626;1638939261;1911;65725;26455
2021-08-03T20:00:00Z;59985;1146567249;2112161446;2446066856;231760376;2306981964;230532959;7143119335;1551964641;1978;65.62;26.16
2021-08-03T20:15:00Z;600078;1164958;3001486778;2513598442;2318116302;2308345184;2308721313;8370702744;1578363776;2012;65.56;26.08
2021-08-03T20:30:00Z;600183;1192822647;2074973106;2797445679;2321000214;2310544586;2310159912;7536547661;1617553353;1901;65605;25.86
2021-08-03T20:45:00Z;600149;1216018867;2315704727;275846386;2320874176;2310413513;2311686859;778613472;1649487734;1941;65675;25.71
2021-08-03T21:00:00Z;599654;1150492859;2535095406;2688010025;232991272;2317575226;2320052338;7840471745;1566819906;1931;65755;25645
2021-08-03T21:15:00Z;599865;1150562859;2218758011;27751091;232206955;2312164459;2311891785;7597530365;1561048031;1948;66205;25325
2021-08-03T21:30:00Z;600282;1198882008;2804172516;2331228638;2332767334;2319695892;2325064392;8008880615;1635819793;1960;66.35;25135
2021-08-03T21:45:00Z;60.01;1275541782;2114295006;2335128403;2331950226;2320538788;2322188263;7272149563;1738269448;1915;66.89;24875
2021-08-03T22:00:00Z;599921;1154474831;2528449059;2449290466;2333080902;2320410461;2326302643;7754737377;1575723767;1936;67.13;24815
2021-08-03T22:15:00Z;600176;1155381203;2207553101;2476391602;2332697449;2321708527;2321810303;7302758694;1574597836;1934;67455;24455
2021-08-03T22:30:00Z;60022;1198075867;2203099251;2455987167;233502243;2325988922;2326730957;7363331795;1635076642;1962;67725;24.47
2021-08-03T22:45:00Z;600147;1222885323;3613841629;3616514587;2347790985;2335106506;2339911652;104070549;167905724;1997;68.14;24.33
2021-08-03T23:00:00Z;600379;1156704426;2213017273;2696115112;2338009644;2325808716;2329029999;7556038857;1580936909;1963;68.43;24.21
2021-08-03T23:15:00Z;599604;1194508743;2206568146;2777689934;2313978729;2301651459;2303872833;7647074223;1615404248;1921;68.59;24.28
2021-08-03T23:30:00Z;600175;1281524181;2402158737;2330779839;2320294037;2307948608;2309953766;7543414593;1737565041;1864;69015;24115
2021-08-03T23:45:00Z;60008;122301693;2413494301;2333817673;232353241;2310363007;2312301025;7470909119;1660490394;1915;69.18;24.09
2021-08-04T00:00:00Z;599632;1156008148;2509366989;2392957687;2318240356;2305624695;2310797272;7490746975;1567264557;1918;69.48;24.11
2021-08-04T00:15:00Z;599709;1208980179;2112619019;2476424026;2326497803;2312973022;2316949615;7282862186;1644112945;1977;69415;24.16
2021-08-04T00:30:00Z;600406;1225253296;2410790634;2450046539;2324700928;231370636;231541626;7587634087;1664789557;1854;69615;24125
2021-08-04T00:45:00Z;600477;121502533;2112390137;2884533882;2325435944;2312154846;2314970551;7693379879;1651278496;1980;69775;24
2021-08-04T01:00:00Z;599862;1193362427;2520986748;241092453;23260466;2309714508;2313924103;7605369091;1623179197;2011;69825;24.12
2021-08-04T01:15:00Z;60009;1148882103;2319907951;2767351913;2323195343;231132019;2313427429;7663654327;1559992552;1926;69945;24.1
2021-08-04T01:30:00Z;59998;1216746902;2706130219;2761701775;2329740601;2314617767;2319495697;8182552338;165690732;1941;70015;24095
2021-08-04T01:45:00Z;600242;1260493374;3185671616;2762226486;2326879578;2311168671;2316074524;9048558235;1714340091;1969;70.06;24.16
2021-08-04T02:00:00Z;600285;1150982666;2245521927;2777892876;2334143982;2319957733;2324493713;7632989407;1570386648;1904;70035;24115
2021-08-04T02:15:00Z;599953;1151332378;2487776947;2920594025;2330519409;231579834;2320517731;8110870361;1568353891;1970;70.08;24075
2021-08-04T02:30:00Z;600033;1215621567;2417627335;2464332581;2330042877;2317604675;2321072845;7613074303;1655676365;1975;70.07;24195
2021-08-04T02:45:00Z;59981;1192012405;2139995384;2390803337;2337700653;2324088593;2329247131;7232103348;1629195333;1997;70.14;24.17
2021-08-04T03:00:00Z;600098;1151891613;2656191826;2408685875;2329606018;2317570038;2322939148;7824850082;1569484949;1887;70.11;24165
2021-08-04T03:15:00Z;599936;122873106;2574300957;2403398705;2333442535;2319564667;2325337677;7688747883;167656672;1909;70.01;24.23
2021-08-04T03:30:00Z;60011;1259471035;2351893997;2389354706;2334160461;2321625214;2324886169;7532097816;1718219399;1910;69.9;24.17
2021-08-04T03:45:00Z;600131;1195654106;2213962936;2696383667;2336472321;2322985077;2327660522;7625732422;1633212686;1961;69975;24175
2021-08-04T04:00:00Z;599605;1149232483;2241107559;2775718307;2331173248;2317618713;2321263733;7612466812;1565586567;1937;70105;24.21
2021-08-04T04:15:00Z;600099;1213831902;212284565;2886626816;2331046906;2318188934;2319749908;7717446804;165277493;1920;70135;24285
2021-08-04T04:30:00Z;600134;1292035866;3043759346;2455069351;2340056458;2324716492;2330119781;8647491455;1767152786;1921;70.05;24.26
2021-08-04T04:45:00Z;600021;1180951309;2522327805;2408953094;2332769318;2321058044;2323962708;7589646816;1609961033;1963;70095;24235
2021-08-04T05:00:00Z;599886;1178289604;2336162376;2511579704;2335061951;2321307678;2326638641;7464438438;160856998;1916;70.12;24175
2021-08-04T05:15:00Z;599958;1289977837;2109109688;2402527618;233146637;2319028168;2322921753;7346637726;175794065;2009;70.11;24175
2021-08-04T05:30:00Z;599872;1179041004;2662277412;232936306;2335968628;2321891632;2327408295;762211132;1610200047;1930;70115;24225
2021-08-04T05:45:00Z;600133;1179655266;2201527023;2265867043;2327794342;2312851715;2318982086;7103960991;160561657;1883;70125;24.29
2021-08-04T06:00:00Z;599983;1293406105;2202879906;2130115318;2325493164;2313826752;2319524231;6920460701;1759317636;1939;70.08;24.18
2021-08-04T06:15:00Z;600117;1242544746;2267962456;2498079491;2334111328;2321283264;2327296448;7320487499;1696228623;1773;70.12;24.22
2021-08-04T06:30:00Z;600353;9923885345;2094053459;2842980957;2338852234;232675705;2329132538;701468277;1356450915;1761;70.13;24.18
2021-08-04T06:45:00Z;599738;115021286;3075494766;2311981392;2331092072;2319171143;2322536774;7816742897;1567495108;1901;70115;24125
2021-08-04T07:00:00Z;600134;2193356705;388732872;279747467;2324887695;2314683075;2314480438;1094250298;2978920221;2619;70.21;24055
2021-08-04T07:15:00Z;60027;2437791443;4327377701;2650395966;2315169373;2304277191;2304841156;1170557499;3297557116;3076;70415;24.01
2021-08-04T07:30:00Z;600246;2471998215;4283807755;299611702;2310797424;2301891174;2301891327;1199550915;3337836742;2939;70.4;24.05
2021-08-04T07:45:00Z;599624;3985202026;5034671021;3693894958;230697998;2296076965;22964534;1545336914;5370726109;3136;70.47;23965
2021-08-04T08:00:00Z;600091;3042806816;5091251373;4589708328;2299678497;2288377838;2285328827;1580526543;4083837986;3967;70515;24.11
2021-08-04T08:15:00Z;600232;2848073769;5765089035;5618957901;2308067932;2298435822;2295880585;1764233589;3837996483;4001;70515;23.99
2021-08-04T08:30:00Z;600198;4391776276;6835585785;6450849915;2287157288;2276131439;2272212982;2180292892;5861465454;4847;70.36;24065
2021-08-04T08:45:00Z;60052;5611545563;783058548;7904512024;2288898163;2279703979;2277992554;2686744118;7501890659;6663;70.35;24225
2021-08-04T09:00:00Z;599903;5820254898;6603520966;6790692139;2275415802;2267887726;2262789307;2410009766;7730079174;6960;70.18;24.29
2021-08-04T09:15:00Z;599887;7086708832;8910017395;9415847778;2266892548;2255869598;2253946533;3212049103;9379886627;7326;70045;24375
2021-08-04T09:30:00Z;599927;7977713776;1080836105;8471855927;2267976837;2256363373;2256201019;34105.69;1057008362;8189;69915;24.41
2021-08-04T09:45:00Z;599662;5821748734;8784780884;8566882324;2263920898;2253786163;225037384;2901376534;7693409443;8208;69.84;24395
2021-08-04T10:00:00Z;599763;6303718948;8104623413;7455354309;2267544556;2259300995;2256540222;2752227592;8348403931;7604;69.83;24415
2021-08-04T10:15:00Z;60016;7144516754;751891861;8311669922;2259591217;2253469849;224790741;2903118896;9424631119;7303;69.7;24.46
2021-08-04T10:30:00Z;59949;7244618225;5735223389;7818268585;2253056183;2250524292;2242302094;2600295258;9526429176;7396;69.64;24.45
2021-08-04T10:45:00Z;599868;51271492;6897940063;9005979919;2266756744;2259880066;2253653412;2642573166;6781737804;6896;69.68;24435
2021-08-04T11:00:00Z;600093;8993276978;6221167755;8720803833;2253550568;2250343018;2242927856;3024629021;1182764912;7713;69575;24.57
2021-08-04T11:15:00Z;60.03;9762866211;6039783859;7998527527;224860199;224547287;2238969574;3004391289;1281759739;7501;69.58;24675
2021-08-04T11:30:00Z;600123;8746128082;6921907806;7081070709;2255618896;2251420898;2247719421;2864236641;1152708244;7691;69.5;24755
2021-08-04T11:45:00Z;600017;6659163666;7925273895;6456776428;2257294464;2250657349;2247627563;2636632347;8780342102;7465;69445;24.86
2021-08-04T12:00:00Z;600156;8166416931;8656951141;1016400757;2259465332;2251977539;2244904022;3411158371;1076436234;7444;69.28;24875
2021-08-04T12:15:00Z;600438;7689595795;107449173;1131618042;2260265198;225116272;2244491119;3747490311;1013771152;7894;69305;24925
2021-08-04T12:30:00Z;59978;5463548279;1086901245;1037163696;2262620087;2253034821;2247771606;3342455673;7212480545;8032;69.09;25115
2021-08-04T12:45:00Z;599951;5303297424;860188446;9446460724;2263253174;2254814758;2248377686;2927519226;7001772881;7161;68875;25205
2021-08-04T13:00:00Z;599749;6374261856;6648225403;725943985;225399353;2247457733;224368454;2535938263;8389940262;7029;68905;25.36
2021-08-04T13:15:00Z;600101;670580368;5696289063;7903799438;2252192078;2246023865;2239497833;2553036308;8814030647;6661;68345;25665
2021-08-04T13:30:00Z;600169;5747227097;9115393066;9895970154;2249860535;2238916626;2234159698;3072673798;7543207645;6895;67.81;26.02
2021-08-04T13:45:00Z;599646;730235672;7948180389;1102701569;2244669342;2238364716;2230939026;3297067642;9564418793;8134;66815;26345
2021-08-04T14:00:00Z;599796;6875282288;1063906479;1135337219;2244454193;2231157684;2227834167;361404953;9003078461;9455;66625;26.45
2021-08-04T14:15:00Z;600169;8130957031;1016509247;1257918549;2247666779;2237817535;2234839783;3889397049;1067135239;9862;66695;26.23
2021-08-04T14:30:00Z;600291;5632382965;7553394318;1047017593;225369339;2244356995;2239006042;2954016685;7406148911;8601;66535;26.24
2021-08-04T14:45:00Z;599667;3409986877;7582756805;8474317932;226595459;2253700256;2251321869;2399536705;4510090828;7409;66065;26.45
2021-08-04T15:00:00Z;599994;3937765884;6445718384;7326473236;2261662292;2250883636;224745575;2214708519;5198488235;6311;65765;26.52
2021-08-04T15:15:00Z;600134;370329895;6270410156;7193202972;227075592;2259831085;2257000427;2122834587;4909022331;5571;65835;26.48
2021-08-04T15:30:00Z;599858;3839920807;7110765076;8259693146;226552124;2252352753;2250726471;2361918831;507837534;5420;66.02;26415
2021-08-04T15:45:00Z;600262;4729341888;8628201294;6979788971;2267796631;2255162659;2257234955;2501434135;6269253731;5473;66135;26385
2021-08-04T16:00:00Z;599783;4967326736;1041976242;1167520599;2260883026;2243005524;2239641571;3297313309;6547259808;6539;66.05;26.41
2021-08-04T16:15:00Z;599772;4908744431;8435092926;9812919617;2258351898;2244737854;2239735413;2850169754;6463851452;7031;65.98;26.53
2021-08-04T16:30:00Z;60031;4970923996;691726532;8553413391;2264567261;2252107697;2248468323;2523739433;6567973614;6181;65.58;26.65
2021-08-04T16:45:00Z;600035;481449585;6004730225;7676370239;2267460632;2256997986;2251638336;2286729622;6368768215;6320;65695;26.71
2021-08-04T17:00:00Z;59999;1572845459;4656116104;4094162369;2276578979;2264659119;2263776245;1270523071;2091372967;4484;65.81;26505
2021-08-04T17:15:00Z;599859;137563715;3982655334;3575969696;2282288666;2269952545;2267939911;10873106;1833438158;2769;65895;26385
2021-08-04T17:30:00Z;599931;1397009468;2901870918;2615197372;2289040985;2278572998;227865509;8305975914;186917305;2271;66.22;26395
2021-08-04T17:45:00Z;599872;1313665009;2822231483;2235820007;2297413483;2287907104;2286595001;7643038273;1763203382;2052;66.77;26.02
2021-08-04T18:00:00Z;600229;1321669483;2828073692;2235531998;229524353;2284142914;2281832123;7673871994;1771422744;1921;67.07;25.85
2021-08-04T18:15:00Z;599807;1466129684;3292970276;2233370018;2294070435;2282724457;2282525787;8251853943;1965003252;1926;67635;25415
2021-08-04T18:30:00Z;599977;1312315941;2780644989;2402058411;2290068512;2277834778;227524704;7924670696;1754201174;1905;67995;25205
2021-08-04T18:45:00Z;600324;1571206474;2768660736;2175702667;2301694336;2291599579;2289390869;8106743813;2112518549;2064;68585;25.1
2021-08-04T19:00:00Z;60031;1545737362;3063743973;2220897865;2301931;2292058868;2290215302;8398684502;2078266144;2125;68.66;24985
2021-08-04T19:15:00Z;599603;1547715378;2910016823;2184676361;2306428528;2296279755;2293426514;8206142426;2084300995;2105;69.01;24.92
2021-08-04T19:30:00Z;600487;1575913811;2870235443;1977584076;2314506836;2303507233;2302518311;8035210609;2130720377;2156;69.11;24.73
2021-08-04T19:45:00Z;600538;1500649452;321530571;2052736664;2313434296;2301869202;2300898285;8357683182;2027507782;2078;69245;24.78
2021-08-04T20:00:00Z;599719;1544955826;2778472519;2502523422;2317575531;2305968475;2304427795;8438804626;2090819597;2105;69415;24705
2021-08-04T20:15:00Z;599496;1555861282;3151597786;2485737228;231504303;2304720001;230280365;8870241165;2103448153;2098;69.21;24.65
2021-08-04T20:30:00Z;599757;1132507133;2776066208;2359617615;2312058411;2299779358;22983815;7636704922;1528742075;1995;69065;24.7
2021-08-04T20:45:00Z;600354;1166201401;2778414536;2573863029;2312567749;2298843079;2302559052;791189003;1576600671;1939;68.97;24.6
2021-08-04T21:00:00Z;599727;1242479897;3089703369;2598829269;2307245636;2293969421;2297520752;8357508659;1675900459;1951;69235;24.37
2021-08-04T21:15:00Z;600364;113428297;2793154144;2135815048;2315198822;2300450745;2306350861;742392683;1535908103;1960;69385;24295
2021-08-04T21:30:00Z;599298;1134495831;2913666534;2124172592;2314384308;230078476;2304851074;7522484303;1535111904;1914;69515;24.27
2021-08-04T21:45:00Z;599755;123708992;3084121704;2005599785;2317343597;2304077454;2308269958;7797112942;1676004887;1883;69.57;24.11
2021-08-04T22:00:00Z;599754;1135205364;3090354729;2011972427;2315682983;2302052917;2308317719;7603550911;153781414;1923;69.77;24.1
2021-08-04T22:15:00Z;600011;1201900387;3080490875;2018763733;2317079468;2302954102;2309942627;7730466843;1629320502;2014;69.75;23985
2021-08-04T22:30:00Z;599824;1136268711;3236619949;2005398941;2313829346;2299606476;2303945007;7744023323;1537082911;1878;70005;23.85
2021-08-04T22:45:00Z;599984;1170405197;3181119156;2442509651;2314833679;2302634735;2309202728;8199164391;1585229754;2010;70395;23755
2021-08-04T23:00:00Z;600062;1199217796;2891809845;2158277321;2319636078;2306089783;2313965454;7662693501;1627754807;1958;70495;23665
2021-08-04T23:15:00Z;600205;113555994;280256424;2203099251;2323217316;2308656921;2317774353;7507853508;1544066429;1968;70755;23.64
2021-08-04T23:30:00Z;599608;1170267582;3224258041;212409687;2310055847;2294815216;2304163361;7897235394;1582255483;1993;70.93;23435
2021-08-04T23:45:00Z;599862;1210777092;2775631142;2007244873;231759964;2301951447;2313205872;7417189598;1643178225;2054;71.16;23525
2021-08-05T00:00:00Z;60015;1136197948;3093297195;2023504257;2328794861;2313261108;2325179901;764636898;1549578786;1955;71.09;23.56
2021-08-05T00:15:00Z;599939;1135347176;2800667572;2375431252;2328884735;231461853;2324981232;7697751045;1548211932;1950;70895;23.83
2021-08-05T00:30:00Z;600273;1239625454;2918222237;2440662766;2320633087;2305558319;2315085297;8053476334;1683830976;1973;70.86;23.88
2021-08-05T00:45:00Z;599816;1135488987;2776907158;2444914627;2321573029;230665451;2317317657;7724881649;1543471217;1910;70.57;23.87
2021-08-05T01:00:00Z;59988;1200425625;281509037;2608724403;2323415375;2307486877;2318268585;8026824951;1632902026;1927;70.64;23.89
2021-08-05T01:15:00Z;600189;1169097424;2802190781;2514623451;2331076965;2316195679;2327902069;7900623798;1596007824;1981;70.47;24
2021-08-05T01:30:00Z;600356;1137118721;2931875038;2131626511;233075943;2316364136;2326599579;7574650288;1551568151;1986;70515;24.06
2021-08-05T01:45:00Z;600015;1200760937;2788942528;2131022263;2333928833;2319515686;232985733;7551661015;1640666246;1983;70405;24.09
2021-08-05T02:00:00Z;600147;1138887405;2875504303;208155899;2330262756;2317259216;2327992096;7475260735;1554173231;1953;70.3;24.05
2021-08-05T02:15:00Z;599901;1173290825;3363869476;1995861244;2329933624;2312415771;2323624115;8191925049;1599989295;1927;70395;24015
2021-08-05T02:30:00Z;599448;120143137;277351284;2010330963;2327421265;2312046356;2323139801;7423286438;1637049913;1983;70475;24005
2021-08-05T02:45:00Z;599725;1138321686;3087643814;1933780479;2330283661;2314641571;2326385956;7543246269;1553327441;1925;70.53;24045
2021-08-05T03:00:00Z;600334;1170061207;2886124611;2329121017;2338141022;2322472839;2332947083;7887329102;1601448655;1987;70.49;23.95
2021-08-05T03:15:00Z;600087;1270418739;27880476;2589487457;2333361969;2318362885;2328934326;8121031761;1731587052;2012;70505;24075
2021-08-05T03:30:00Z;600106;114600544;3237963104;2587652206;2339230652;2323698578;2335283813;8343750954;1569639325;1927;70.44;23.99
2021-08-05T03:45:00Z;600202;1221040535;2790587616;2509078026;2338522797;232301651;2333968506;795664835;1671663642;1972;70545;23.96
2021-08-05T04:00:00Z;600132;1186392975;2776849365;2080398369;2334048462;2318472443;2328085327;7475231647;1620553136;1958;70695;23965
2021-08-05T04:15:00Z;599992;1138109398;2779457474;2454511642;2337686615;2321887207;2332905273;7767033577;1557596684;1910;70745;23985
2021-08-05T04:30:00Z;599776;1204844284;2925524712;2014212036;2335367126;2318218231;2330095062;7586467266;1647130728;2040;70.65;23995
2021-08-05T04:45:00Z;60022;117425108;3201755524;1944948006;2337177277;2322019043;2333105774;7753830433;160676682;1897;70815;23945
2021-08-05T05:00:00Z;60004;1181632996;2874300003;2031406784;2339190216;2323218231;2334913788;7527862072;1618394852;1860;70.82;23935
2021-08-05T05:15:00Z;599732;1201096153;2803971481;2144430161;2341185455;2325127716;2336145782;760193491;164612484;1956;71.18;23835
2021-08-05T05:30:00Z;600105;1138675308;2930996132;2144167328;233921814;2324555206;2336130524;76079216;1559689522;1904;71.23;23835
2021-08-05T05:45:00Z;600114;1172192383;2775079918;2503424072;2336564331;2320826874;2329053345;786322546;1602131605;1945;71515;23715
2021-08-05T06:00:00Z;599659;1200023174;2629259872;2210177612;2333918152;2319047852;2330643158;7260345936;1640209794;1971;71785;23.69
2021-08-05T06:15:00Z;599515;1135276318;2639711761;2188027573;2333892212;2317889557;2329846954;7135931015;1551465988;1802;71.83;23765
2021-08-05T06:30:00Z;600331;9970023155;3125019073;2495209503;2342864685;2328594666;2341175842;7661168098;1368513703;1860;71705;23.92
2021-08-05T06:45:00Z;600079;1015009499;2636629486;2356168938;2345142822;2331795807;2340150299;7063353539;1393229246;1742;71.48;23965
2021-08-05T07:00:00Z;599628;9369706154;3876294327;2823400879;2339398346;2325570068;2331380005;9322891235;1281979203;2106;71.58;23.75
2021-08-05T07:15:00Z;599859;1021414375;5094760895;2460441589;2327495422;2314598999;2317763062;1060061073;1389628768;2559;71815;23.7
2021-08-05T07:30:00Z;60014;1066455269;3463680649;2400784302;2341333923;2331746826;2333804779;8440060616;1459824324;2354;71.9;23635
2021-08-05T07:45:00Z;60019;1000871086;321573143;2444486427;2327355499;2319716034;2320461731;7942622185;136187017;2123;72.02;23.71
2021-08-05T08:00:00Z;599553;107898941;3250520325;3598839188;2315809174;2308263702;2309788971;9752989769;1461142063;2381;71995;23.7
2021-08-05T08:15:00Z;59999;1564479256;4280329132;3945323563;2309406433;229776825;2300480652;1222861958;2112293482;2960;72035;23815
2021-08-05T08:30:00Z;599923;1499414921;3385865784;3446295929;2314385071;2304286041;2304645691;1011821938;2028012514;2728;71945;23825
2021-08-05T08:45:00Z;60013;2837140846;4513468933;4879808426;2296971588;2287306519;2286215668;1505120945;3806481361;3103;71.74;23855
2021-08-05T09:00:00Z;600296;5301612091;5332291031;5575849533;2290518646;228394455;2283138123;1973278046;7097671509;4233;71625;23.85
2021-08-05T09:15:00Z;600294;5345772552;8046569061;94329422;2287172089;2274849091;227102478;2873514366;7134010792;6252;71.55;24.01
2021-08-05T09:30:00Z;599835;5312595749;7821881104;1108793259;2281782684;2270444946;2265249481;303799839;7071342468;7285;71.21;24155
2021-08-05T09:45:00Z;599839;4271743393;5746330643;8998126984;2279726868;2271585083;2266468658;2394045258;5683840275;7548;70.75;24.47
2021-08-05T10:00:00Z;600594;5830648041;5690688705;938258667;2275292206;2267987366;2263642883;264522686;7745513439;6838;70.4;24.49
2021-08-05T10:15:00Z;599978;5447594452;5372154617;8703235626;226374588;2259288483;2253533783;2461625481;7200333118;6301;69805;24855
2021-08-05T10:30:00Z;599829;7436907959;5799703598;9641501617;2258153687;2254739838;2246225128;2859968758;9799072266;6338;69.33;24955
2021-08-05T10:45:00Z;600082;4519921875;7197846222;8690581512;226624054;2255706329;2252978973;252942543;5980126381;6375;68.99;25.13
2021-08-05T11:00:00Z;60008;4309516907;5306697083;7606059265;2259311066;2255219574;2248131104;2142380905;5683521748;5566;68885;25205
