Time;Frequency;CurrentA;CurrentB;CurrentC;VoltageAB;VoltageBC;VoltageCA;Activepower;ApparentpowerVA;Activeenergydelivered(Wh);Humidity;Temperature
2021-08-22T6:15:00Z;600384,00;7246418476,00;283657341,00;195444603,00;2352891693,00;2333939819,00;2346403656,00;6676562309,00;9985526204,00;1614,00;69.85;23.57
2021-08-22T6:30:00Z;600108,00;6416724205,00;2929237366,00;1893431473,00;2362050934,00;2346210938,00;2356462402,00;6486078262,00;8875645995,00;1605,00;69745,00;23.59
2021-08-22T6:45:00Z;60038,00;645051384,00;2937060547,00;1887682343,00;2366098328,00;2349181366,00;2359412537,00;6648853302,00;8937397003,00;1588,00;69.7;23.62
2021-08-22T7:00:00Z;599937,00;7309475422,00;2565560341,00;2013932228,00;2368690491,00;2354475861,00;2363358612,00;6224458218,00;101375258,00;1602,00;69815,00;23.55
2021-08-22T7:15:00Z;599435,00;5894863129,00;2719604301,00;1910828209,00;2365738678,00;2353005219,00;2359842682,00;6060357094,00;8162579536,00;1589,00;69765,00;23.47
2021-08-22T7:30:00Z;600206,00;5857870102,00;2449914932,00;2316330338,00;2362040405,00;2348112946,00;235463028,00;6195822239,00;8097704649,00;1586,00;69.74;23565,00
2021-08-22T7:45:00Z;60015,00;6641161442,00;2781657982,00;2393428612,00;236061554,00;2345826263,00;2354642487,00;6698235035,00;9178302884,00;1582,00;69755,00;23.54
2021-08-22T8:00:00Z;599545,00;5872969627,00;2783134079,00;2491140556,00;2355918274,00;2340865631,00;2349698029,00;665369606,00;8100690246,00;1598,00;69.88;23415,00
2021-08-22T8:15:00Z;600114,00;6654483795,00;2587807846,00;2401488495,00;235779953,00;2343796234,00;2352805328,00;6479660034,00;918831408,00;1559,00;69905,00;23.44
2021-08-22T8:30:00Z;60039,00;5881189346,00;2768166542,00;2146006584,00;2351700592,00;2337670135,00;2345881653,00;6334766388,00;809771359,00;1593,00;70005,00;23495,00
2021-08-22T8:45:00Z;600365,00;6370129585,00;277884903,00;2256110001,00;2356481323,00;2342408447,00;2350525208,00;6546439648,00;8788423538,00;1549,00;69.95;23.63
2021-08-22T9:00:00Z;600336,00;7254192352,00;2705445862,00;1850942802,00;2350967712,00;2337940826,00;2344899292,00;6183707237,00;9983676076,00;1591,00;69.75;23.85
2021-08-22T9:15:00Z;600231,00;6438019753,00;288129425,00;1777541161,00;2350171967,00;2335392456,00;2343296814,00;6177040577,00;8856770992,00;1580,00;69695,00;23885,00
2021-08-22T9:30:00Z;600061,00;7661200047,00;2450867844,00;1733977509,00;234248703,00;232992569,00;2335666199,00;5873801231,00;1050382853,00;1503,00;69505,00;23.88
2021-08-22T9:45:00Z;599677,00;6662947655,00;2751303673,00;1945899773,00;2336484985,00;2321127472,00;2328539429,00;6221055984,00;9111238718,00;1581,00;69195,00;24185,00
2021-08-22T10:00:00Z;600268,00;5916676044,00;3253417206,00;1980350685,00;2340691376,00;2326285248,00;2333101044,00;6800018787,00;8107020855,00;1554,00;68.87;24.36
2021-08-22T10:15:00Z;600137,00;5853745461,00;2437526894,00;189856987,00;2338382416,00;2324986572,00;2331144714,00;5750676155,00;8011291623,00;1584,00;68.44;24.69
2021-08-22T10:30:00Z;600388,00;8357815742,00;3130810738,00;1804022217,00;2338213196,00;23263591,00;2331484222,00;6881417751,00;1143621087,00;1529,00;68235,00;24.69
2021-08-22T10:45:00Z;60.05;585649538,00;2675039291,00;1733559418,00;2331838837,00;2317950287,00;2323986206,00;5825401306,00;7992442846,00;1456,00;67845,00;24.84
2021-08-22T11:00:00Z;600223,00;6735059738,00;2538301277,00;1828359985,00;2329764557,00;231829422,00;2322576752,00;5919655323,00;9183279872,00;1455,00;67715,00;24885,00
2021-08-22T11:15:00Z;599686,00;6714706421,00;2397528839,00;1758597565,00;2326389465,00;2313171692,00;2319437408,00;5717750072,00;9142457843,00;1511,00;67295,00;25.15
2021-08-22T11:30:00Z;599899,00;6629026413,00;4019620514,00;3533547211,00;232741684,00;2311176605,00;231766861,00;9508897781,00;9028326869,00;1463,00;67045,00;25375,00
2021-08-22T11:45:00Z;599943,00;6563113213,00;2592253113,00;2208027267,00;2324117889,00;2310777435,00;2318709564,00;6403009892,00;8931890726,00;1690,00;66555,00;25.73
2021-08-22T12:00:00Z;599992,00;6371393681,00;2406746292,00;2443531036,00;232291153,00;2307612,00;2315146942,00;6273448467,00;8664457202,00;1514,00;66.13;25.96
2021-08-22T12:15:00Z;599414,00;1730165863,00;2404068756,00;2367996979,00;2314677582,00;2304039917,00;2307314148,00;7455497742,00;234306407,00;1528,00;65625,00;26.19
2021-08-22T12:30:00Z;599636,00;7244195938,00;2546977615,00;2249462318,00;2305842896,00;2294474335,00;2296987,00;6340624809,00;977158308,00;1536,00;64925,00;26.58
2021-08-22T12:45:00Z;599593,00;6391580105,00;2817120361,00;2198233414,00;2310729828,00;2298961639,00;2303865356,00;6459388256,00;8644006252,00;1589,00;64495,00;26.72
2021-08-22T13:00:00Z;600207,00;7307271957,00;2506220627,00;181864624,00;2313354645,00;2300030975,00;2304832153,00;5941592216,00;9891567826,00;1484,00;64505,00;26655,00
2021-08-22T13:15:00Z;599605,00;6391580105,00;2552850533,00;2182205963,00;2309794312,00;2299032898,00;230309433,00;6320606232,00;8641538024,00;1549,00;64.4;26735,00
2021-08-22T13:30:00Z;600298,00;6415469646,00;2400650024,00;1701637459,00;231134964,00;2297030029,00;2303879852,00;5620335102,00;8680788279,00;1475,00;64525,00;26.92
2021-08-22T13:45:00Z;60016,00;7394891739,00;2711539841,00;1713613319,00;2307709351,00;2294825745,00;2299465179,00;6054879665,00;998627305,00;1618,00;64.4;27.04
2021-08-22T14:00:00Z;599948,00;6396617413,00;2385375214,00;1854158974,00;2302821655,00;2290010529,00;2294597015,00;5724680901,00;8620152473,00;1497,00;64.06;27055,00
2021-08-22T14:15:00Z;600166,00;5857870102,00;2589176559,00;1954858017,00;2307217865,00;2292304077,00;2298745728,00;601527977,00;7910100222,00;1551,00;63995,00;27.21
2021-08-22T14:30:00Z;599291,00;6629026413,00;2707439232,00;2251072311,00;2303392944,00;2290704803,00;2293761292,00;6424535751,00;8931015134,00;1747,00;63.67;27.46
2021-08-22T14:45:00Z;600175,00;5849617958,00;2640840149,00;2241250992,00;2302867889,00;229132843,00;2289430695,00;6224169731,00;7869905829,00;1498,00;633949999999999,00;27435,00
2021-08-22T15:00:00Z;600094,00;6615653515,00;2638552666,00;2282153702,00;2303693848,00;229144043,00;2292553101,00;6374419689,00;8910524845,00;1589,00;634899999999999,00;27.48
2021-08-22T15:15:00Z;600188,00;5830316544,00;2386117744,00;2722976875,00;2305196381,00;2292698517,00;2298674469,00;6645276546,00;7868780494,00;1551,00;63165,00;27555,00
2021-08-22T15:30:00Z;600424,00;580679369,00;2388242722,00;2111780167,00;2309670105,00;2296538544,00;2302472687,00;5878505707,00;7851314545,00;1459,00;63.18;27.57
2021-08-22T15:45:00Z;600103,00;6632669449,00;2851181793,00;1635433388,00;2312768402,00;2299251709,00;2305761414,00;5981598377,00;8981100321,00;1507,00;62925,00;27515,00
2021-08-22T16:00:00Z;599712,00;5889397144,00;3741345978,00;3249876404,00;2309889832,00;2294228516,00;2301261597,00;8835242271,00;7962340117,00;1511,00;62955,00;27.65
2021-08-22T16:15:00Z;599441,00;6653273582,00;2394740105,00;2007645798,00;2311752777,00;2297639923,00;2303703918,00;5877070427,00;9002811313,00;1567,00;62705,00;27815,00
2021-08-22T16:30:00Z;600092,00;5877080441,00;2535635185,00;1783645439,00;23152771,00;2300565338,00;230951767,00;5719643593,00;7971075177,00;1514,00;62955,00;27605,00
2021-08-22T16:45:00Z;59968,00;5863365173,00;2497821808,00;1807544899,00;2311300659,00;2297635956,00;2305690918,00;5741313457,00;7939172983,00;1538,00;63205,00;27.52
2021-08-22T17:00:00Z;60014,00;66870718,00;2821347046,00;1913354683,00;2312301636,00;2299039917,00;2306521606,00;6225402355,00;9055407047,00;1532,00;63245,00;27385,00
2021-08-22T17:15:00Z;600426,00;5888030529,00;2542769623,00;2292080879,00;2318555603,00;2303323059,00;2309805756,00;6204099655,00;7992278934,00;1521,00;63.44;27.28
2021-08-22T17:30:00Z;599767,00;5900323868,00;2393899536,00;1659963226,00;2319856415,00;2302918091,00;231013092,00;5516511917,00;80125314,00;1576,00;63435,00;27.3
2021-08-22T17:45:00Z;600297,00;6699100494,00;2794278145,00;1703339767,00;2321146698,00;2306326141,00;2312224731,00;6171031475,00;9101221561,00;1446,00;63515,00;27.27
2021-08-22T18:00:00Z;599998,00;5913953781,00;2401890755,00;1721067619,00;2314568634,00;2299861603,00;2304724579,00;557425499,00;8008819222,00;1447,00;63.73;27.2
2021-08-22T18:15:00Z;59995,00;5907142639,00;2853580856,00;1885847282,00;2300160217,00;2285868835,00;2296835327,00;6196331501,00;7962940335,00;1479,00;64.1;27.11
2021-08-22T18:30:00Z;59992,00;8877281189,00;2562891197,00;2379156494,00;2316360474,00;2299793396,00;2305605011,00;702459383,00;1202981591,00;1739,00;65.34;26.67
2021-08-22T18:45:00Z;600367,00;8386665344,00;2968119431,00;229222126,00;2315218811,00;2299451447,00;2302972412,00;7233228683,00;1135346532,00;1725,00;65485,00;26575,00
2021-08-22T19:00:00Z;600016,00;9028365135,00;3112912369,00;1901197243,00;2312807922,00;2296654663,00;230095108,00;7102480412,00;1221085668,00;1768,00;65605,00;26355,00
2021-08-22T19:15:00Z;600152,00;8896307945,00;2575020218,00;2060292816,00;2324519653,00;2308555603,00;2310811768,00;6732273102,00;1208663106,00;1821,00;66015,00;26.21
2021-08-22T19:30:00Z;600075,00;8396261215,00;2872702789,00;1770188141,00;2322067108,00;2306494293,00;2310610962,00;6647136688,00;1140280843,00;1707,00;65655,00;25.99
2021-08-22T19:45:00Z;59988,00;8932435036,00;273236351,00;1707824516,00;2319312744,00;230510498,00;2308204803,00;6566816807,00;1211372256,00;1764,00;65.73;25905,00
2021-08-22T20:00:00Z;60.01;8415416718,00;2862314224,00;1709285164,00;2330049591,00;2314198151,00;2319441986,00;6604518414,00;1146958113,00;1747,00;65.72;25815,00
2021-08-22T20:15:00Z;599931,00;8411589622,00;2967712593,00;1925059128,00;2329322968,00;2310015106,00;2313615112,00;7051948071,00;1144965887,00;1745,00;65.92;25625,00
2021-08-22T20:30:00Z;600321,00;8910776138,00;2892978859,00;2370715141,00;232672348,00;2311967468,00;2314732971,00;735986948,00;1212189198,00;1835,00;65865,00;25505,00
2021-08-22T20:45:00Z;600039,00;8412546158,00;4005012131,00;3523118973,00;2333715057,00;23164505,00;2320237579,00;9855383873,00;1147738457,00;1767,00;65.96;25.37
2021-08-22T21:00:00Z;60021,00;8604636192,00;301091404,00;2296362114,00;2335259247,00;2321773987,00;2324743042,00;7396204948,00;1175175428,00;1793,00;65995,00;25315,00
2021-08-22T21:15:00Z;59959,00;9171694756,00;2904394913,00;2472910118,00;2333658142,00;2319584503,00;2321990204,00;75429883,00;1251246214,00;1754,00;66315,00;25015,00
2021-08-22T21:30:00Z;600121,00;8601828575,00;2714359093,00;1779849625,00;2325342712,00;2311185608,00;2312843933,00;658556366,00;1169002652,00;1746,00;66495,00;24.93
2021-08-22T21:45:00Z;59994,00;922508812,00;2594736862,00;1715913963,00;2331005707,00;2316298218,00;2318100739,00;6531579971,00;1256747603,00;1674,00;66635,00;24775,00
2021-08-22T22:00:00Z;600482,00;863732338,00;2879701233,00;1764813042,00;2328467407,00;2314077911,00;2315599518,00;675555706,00;1175408125,00;1733,00;66.82;24.72
2021-08-22T22:15:00Z;600183,00;8671743393,00;2582700539,00;1930363464,00;2332329559,00;2315311584,00;2321167755,00;6615089417,00;1182956696,00;1664,00;67055,00;24655,00
2021-08-22T22:30:00Z;600181,00;893423748,00;2711480331,00;1785224533,00;2337675934,00;2321708374,00;2326690674,00;663850832,00;1221310019,00;1729,00;67.13;24585,00
2021-08-22T22:45:00Z;599364,00;8399136543,00;2985052109,00;1843577003,00;2325475006,00;2311270752,00;2312335968,00;683008194,00;1141217709,00;1747,00;67.21;24605,00
2021-08-22T23:00:00Z;599961,00;8407758713,00;2677506256,00;1894281769,00;2334589081,00;2317643585,00;2321717377,00;6582231522,00;1147518873,00;1778,00;67415,00;24.44
2021-08-22T23:15:00Z;600263,00;8909872055,00;2820176697,00;2465083885,00;2327608795,00;2311394043,00;2317517853,00;7355371952,00;1213150144,00;1787,00;67475,00;24.49
2021-08-22T23:30:00Z;599743,00;8374176979,00;2582108307,00;2365105057,00;2328271179,00;2309972992,00;2316298676,00;6925804615,00;1140247941,00;1699,00;67805,00;24295,00
2021-08-22T23:45:00Z;600266,00;8401053429,00;266124897,00;2162488556,00;2332218781,00;2314694672,00;2321610107,00;6922937393,00;1146289945,00;1729,00;68035,00;24.31
2021-08-23T0:00:00Z;600008,00;8918001175,00;2895649338,00;2160402489,00;234026825,00;232378952,00;2331148987,00;7204865456,00;1221125007,00;1669,00;68225,00;24035,00
2021-08-23T0:15:00Z;600297,00;8423067093,00;2718952942,00;1865803146,00;2334384918,00;2318114319,00;2325141754,00;6606971264,00;1150368094,00;1703,00;68.28;24.09
2021-08-23T0:30:00Z;599746,00;922246933,00;2581952095,00;1784322357,00;2337674408,00;2320639496,00;2327959137,00;6596632957,00;1261318207,00;1726,00;68.26;23985,00
2021-08-23T0:45:00Z;600379,00;8636390686,00;2982353592,00;1716007614,00;2343336639,00;2326435394,00;2335038452,00;6826539993,00;1184338689,00;1650,00;68.42;23.89
2021-08-23T1:00:00Z;599698,00;8610248566,00;2813287926,00;1845192146,00;2332997742,00;2315665894,00;2324865723,00;6742311954,00;1175714493,00;1692,00;68575,00;23.84
2021-08-23T1:15:00Z;599889,00;9220723152,00;2676814651,00;1994448662,00;2328907166,00;2310234833,00;2317414551,00;6847535133,00;1255823612,00;1754,00;68.59;24015,00
2021-08-23T1:30:00Z;60002,00;8668958664,00;2933769035,00;1908720398,00;2337362366,00;2316521606,00;2326805267,00;6965937614,00;1185606718,00;1672,00;68.51;23945,00
2021-08-23T1:45:00Z;600165,00;8409673691,00;2729769135,00;2162376595,00;2331674957,00;2313494415,00;2324757385,00;6893903732,00;1148284316,00;1814,00;68445,00;24065,00
2021-08-23T2:00:00Z;600013,00;9211112976,00;2933631897,00;2170626831,00;2333517151,00;2314495697,00;232192276,00;7332097054,00;1256948948,00;1696,00;68.39;23985,00
2021-08-23T2:15:00Z;599898,00;8428800583,00;2588647842,00;1873124695,00;2341647949,00;2321885376,00;2331689453,00;649174881,00;1154793262,00;1723,00;68.47;24.02
2021-08-23T2:30:00Z;600198,00;9070181847,00;2888773346,00;1833153534,00;2335765839,00;2317911072,00;2327193604,00;687762785,00;1239755034,00;1697,00;68.52;23835,00
2021-08-23T2:45:00Z;600335,00;842688942,00;2805952072,00;1844755745,00;2340777893,00;2322637482,00;2329972076,00;6684922218,00;1153618574,00;1725,00;68555,00;23745,00
2021-08-23T3:00:00Z;600482,00;8444069862,00;2723449898,00;1841654396,00;23484198,00;2327691193,00;2337750092,00;6630415916,00;1160249591,00;1750,00;68.75;23695,00
2021-08-23T3:15:00Z;599934,00;922508812,00;2977760506,00;2064548111,00;2336024628,00;2319567108,00;2325745392,00;7345086098,00;1260172248,00;1836,00;68.99;23.49
2021-08-23T3:30:00Z;600255,00;8612117767,00;271468544,00;178495388,00;2340132446,00;2318048553,00;23290979,00;6610321522,00;1179162025,00;1730,00;69.08;23.47
2021-08-23T3:45:00Z;600307,00;8668029785,00;2597310829,00;1839467239,00;2344422913,00;2325523834,00;2334791718,00;6555202961,00;1188996196,00;1759,00;69215,00;23.44
2021-08-23T4:00:00Z;59.95;8909872055,00;2592967606,00;2325246429,00;2341003113,00;2322440033,00;2327638702,00;7053321362,00;1218914509,00;1695,00;69255,00;23.46
2021-08-23T4:15:00Z;600895,00;8421154976,00;2607118797,00;2388073921,00;2345467377,00;2329827728,00;2328956604,00;6987120152,00;1153046012,00;1732,00;69255,00;23.55
2021-08-23T4:30:00Z;600925,00;8440255165,00;3016230774,00;2376786804,00;234758728,00;2327038116,00;2337255249,00;7398401737,00;1159273028,00;1744,00;69.15;23.61
2021-08-23T4:45:00Z;599456,00;1906947899,00;3565530014,00;2373057556,00;2337420349,00;2315984955,00;2328833923,00;9403160095,00;2609079123,00;2291,00;69.04;23.6
2021-08-23T5:00:00Z;600394,00;8584963799,00;2668318939,00;2293625832,00;2340705566,00;2321990509,00;2328100586,00;7035000324,00;1174568295,00;1747,00;69.18;23555,00
2021-08-23T5:15:00Z;599969,00;9211987495,00;3159558105,00;1929904556,00;2336911774,00;2318410034,00;232601059,00;7279720783,00;1258912683,00;1722,00;69185,00;23575,00
2021-08-23T5:30:00Z;599848,00;8642913818,00;2572517586,00;1782381058,00;2337239685,00;2321891327,00;2319445496,00;6467897415,00;1178585291,00;1763,00;69135,00;23.64
2021-08-23T5:45:00Z;599475,00;8405843735,00;2736809158,00;1842484665,00;2339481506,00;2319689636,00;2329247589,00;6630371094,00;1150466681,00;1759,00;69005,00;23755,00
2021-08-23T6:00:00Z;599415,00;8936940193,00;2742510605,00;1482458496,00;233287384,00;2314174652,00;2323966064,00;6135751724,00;1220038891,00;1673,00;69.1;23.6
2021-08-23T6:15:00Z;599523,00;5886662483,00;2592936516,00;1895938683,00;2335607147,00;2319265137,00;2331061859,00;5985330105,00;8053026199,00;1663,00;68925,00;23.75
2021-08-23T6:30:00Z;599693,00;5903052807,00;2757617569,00;1753186989,00;2351702423,00;233618042,00;2339204712,00;598345232,00;8112120628,00;1600,00;68.9;23.76
2021-08-23T6:45:00Z;60029,00;7281886101,00;3686192703,00;1956175232,00;2348920288,00;2333878174,00;2340770569,00;7759541988,00;1000776768,00;1598,00;68.9;23.8
2021-08-23T7:00:00Z;60026,00;6502724648,00;3307875824,00;2277916145,00;2339582062,00;2326670532,00;2332483978,00;7112023354,00;8903306127,00;1870,00;68.71;23875,00
2021-08-23T7:15:00Z;600001,00;1928360367,00;3917101669,00;4571357727,00;2331043396,00;2317862244,00;2314420319,00;1308521366,00;262325263,00;2402,00;68675,00;23.74
2021-08-23T7:30:00Z;599542,00;2113342667,00;3679109573,00;4651687241,00;2309189301,00;2300003357,00;2300298157,00;1316750813,00;2853003025,00;3294,00;68.6;23765,00
2021-08-23T7:45:00Z;599954,00;2050382233,00;5992704391,00;65990448,00;2325203094,00;2309237823,00;2307476654,00;1835217094,00;2782655716,00;4007,00;68445,00;23.9
2021-08-23T8:00:00Z;599428,00;3270743561,00;6653370667,00;6804076385,00;2302766876,00;2291132965,00;2288018341,00;2087604904,00;4396939278,00;5094,00;68.05;23945,00
2021-08-23T8:15:00Z;599266,00;3264731598,00;6566363525,00;7034344482,00;2301873627,00;2288215027,00;2286122742,00;2102076912,00;4387410164,00;4948,00;67845,00;24.01
2021-08-23T8:30:00Z;599962,00;3565168762,00;6677722168,00;7100691986,00;2292110748,00;2283231659,00;2275839386,00;2159762573,00;4766446114,00;5069,00;67.74;24.11
2021-08-23T8:45:00Z;600045,00;7909124756,00;6433590698,00;8510571289,00;2292302551,00;2286873322,00;2280087433,00;2866526985,00;1058391953,00;6059,00;67.79;24155,00
2021-08-23T9:00:00Z;600132,00;8152405548,00;9091026306,00;1207366867,00;2279643402,00;2273299866,00;2266499176,00;3674439621,00;1084786797,00;7742,00;67605,00;24245,00
2021-08-23T9:15:00Z;599833,00;7089945984,00;9015441895,00;9722911072,00;2266859283,00;2259860992,00;2255791626,00;3237754059,00;9388295174,00;7869,00;67.45;24.37
2021-08-23T9:30:00Z;599674,00;8567906189,00;7548126984,00;113518837,00;228157074,00;2274431915,00;2265700378,00;3473423767,00;1140346432,00;8207,00;66.79;24.59
2021-08-23T9:45:00Z;599909,00;7059275055,00;478712616,00;7219245911,00;2264178772,00;2261537018,00;2252745819,00;2374626923,00;9330262184,00;7273,00;66665,00;24.65
2021-08-23T10:00:00Z;599981,00;7561534119,00;6558572388,00;1005159073,00;2251598663,00;2248734741,00;2238963318,00;30349617,00;9934698105,00;7503,00;66435,00;24825,00
2021-08-23T10:15:00Z;599853,00;7411543274,00;5502548599,00;8152385712,00;2252913208,00;2251186066,00;2244676819,00;2623217201,00;9753767967,00;7991,00;66.15;25055,00
2021-08-23T10:30:00Z;599895,00;6474620056,00;6982568359,00;874143219,00;224598053,00;2239650574,00;2233868561,00;2795337296,00;8491539955,00;6910,00;65.34;25.64
2021-08-23T10:45:00Z;599817,00;6499653625,00;755918045,00;881272583,00;2248831635,00;2243997345,00;2237323456,00;28790308,00;8535211563,00;7631,00;65065,00;25705,00
2021-08-23T11:00:00Z;599504,00;6485032654,00;6966048431,00;836019516,00;2252525024,00;2245926666,00;224113266,00;2737475014,00;8531589508,00;7074,00;64775,00;26085,00
